Pays,ISO3,Année,ECGTE_TaxeEnv_DeviseNat,ECGTE_TaxeEnv_PctPIB,ECGTEN_TaxeEnergie_CarbIncl_DeviseNat,ECGTEN_TaxeEnergie_CarbIncl_PctPIB,ECGTEP_TaxePollution_DeviseNat,ECGTEP_TaxePollution_PctPIB,ECGTER_TaxeRess_DeviseNat,ECGTER_TaxeRess_PctPIB,ECGTET_TaxeTransp_CarbExcl_DeviseNat,ECGTET_TaxeTransp_CarbExcl_PctPIB
Portugal,PRT,2017,5080880000.0,2.59,3640180000.0,1.86,40600000.0,0.02,25630000.0,0.01,1374470000.0,0.7
Portugal,PRT,2018,5307440000.0,2.59,3800020000.0,1.85,47030000.0,0.02,25370000.0,0.01,1435020000.0,0.7
Portugal,PRT,2019,5459330000.0,2.55,3919590000.0,1.83,53100000.0,0.03,28010000.0,0.01,1458620000.0,0.68
Portugal,PRT,2020,4778620000.0,2.38,3563610000.0,1.78,62030000.0,0.03,22570000.0,0.01,1130410000.0,0.56
Portugal,PRT,2021,5091720000.0,2.37,3848320000.0,1.79,86650000.0,0.04,29100000.0,0.01,1127660000.0,0.53
Romania,ROU,1995,132900000.0,1.75,132800000.0,1.75,100000.0,0.0,0.0,0.0,0.0,0.0
Romania,ROU,1996,184900000.0,1.62,184700000.0,1.62,200000.0,0.0,0.0,0.0,0.0,0.0
Romania,ROU,1997,536400000.0,2.1,514200000.0,2.02,5000000.0,0.02,0.0,0.0,17200000.0,0.07
Romania,ROU,1998,980500000.0,2.65,928400000.0,2.51,200000.0,0.0,33900000.0,0.09,18000000.0,0.05
Romania,ROU,1999,1885400000.0,3.42,1814200000.0,3.29,600000.0,0.0,2700000.0,0.01,67900000.0,0.12
Romania,ROU,2000,2330900000.0,2.88,2195700000.0,2.72,0.0,0.0,86500000.0,0.11,48700000.0,0.06
Romania,ROU,2001,2054100000.0,1.75,1766400000.0,1.51,0.0,0.0,203800000.0,0.17,83900000.0,0.07
Romania,ROU,2002,2619800000.0,1.72,2292500000.0,1.51,100000.0,0.0,219300000.0,0.14,107900000.0,0.07
Romania,ROU,2003,4603800000.0,2.4,4276500000.0,2.23,3500000.0,0.0,191400000.0,0.1,132400000.0,0.07
Romania,ROU,2004,5814200000.0,2.38,5648600000.0,2.31,1600000.0,0.0,6500000.0,0.0,157500000.0,0.06
Romania,ROU,2005,5755900000.0,2.01,5572500000.0,1.94,1800000.0,0.0,1900000.0,0.0,179700000.0,0.06
Romania,ROU,2006,6659500000.0,1.94,6128700000.0,1.79,26500000.0,0.01,1800000.0,0.0,502500000.0,0.15
Romania,ROU,2007,8545700000.0,2.01,7073100000.0,1.66,13700000.0,0.0,17000000.0,0.0,1441900000.0,0.34
Romania,ROU,2008,9158700000.0,1.7,7264400000.0,1.35,17100000.0,0.0,22900000.0,0.0,1854300000.0,0.34
Romania,ROU,2009,9518600000.0,1.79,8080000000.0,1.52,16000000.0,0.0,12900000.0,0.0,1409700000.0,0.27
Romania,ROU,2010,11165700000.0,2.11,9433100000.0,1.79,15900000.0,0.0,31700000.0,0.01,1685000000.0,0.32
Romania,ROU,2011,10909500000.0,1.95,9537800000.0,1.71,17400000.0,0.0,22400000.0,0.0,1331900000.0,0.24
Romania,ROU,2012,11738300000.0,1.98,10128900000.0,1.71,22400000.0,0.0,19200000.0,0.0,1567800000.0,0.27
Romania,ROU,2013,12771000000.0,2.01,10968700000.0,1.73,22900000.0,0.0,22100000.0,0.0,1757300000.0,0.28
Romania,ROU,2014,15522100000.0,2.32,13732300000.0,2.05,19900000.0,0.0,21200000.0,0.0,1748700000.0,0.26
Romania,ROU,2015,17285200000.0,2.43,15458200000.0,2.17,20500000.0,0.0,15000000.0,0.0,1791500000.0,0.25
Romania,ROU,2016,17795000000.0,2.33,15948300000.0,2.09,21400000.0,0.0,25600000.0,0.0,1799700000.0,0.24
Romania,ROU,2017,16789500000.0,1.96,15565000000.0,1.81,24000000.0,0.0,20700000.0,0.0,1179800000.0,0.14
Romania,ROU,2018,19732200000.0,2.07,18380900000.0,1.93,23900000.0,0.0,20100000.0,0.0,1307300000.0,0.14
Romania,ROU,2019,23638500000.0,2.23,22106800000.0,2.09,26000000.0,0.0,16000000.0,0.0,1489700000.0,0.14
Romania,ROU,2020,21391750000.0,2.02,19855450000.0,1.88,19200000.0,0.0,25000000.0,0.0,1492100000.0,0.14
Romania,ROU,2021,23932180000.0,2.03,22030900000.0,1.86,23100000.0,0.0,27300000.0,0.0,1850880000.0,0.16
Rwanda,RWA,1996,1863280000.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,1863280000.0,0.44
Rwanda,RWA,1997,3013980000.0,0.54,539500000.0,0.1,0.0,0.0,0.0,0.0,2474480000.0,0.44
Rwanda,RWA,1998,6113300000.0,0.98,3093120000.0,0.5,0.0,0.0,0.0,0.0,3020180000.0,0.49
Rwanda,RWA,1999,10110430000.0,1.4,6741680000.0,0.94,0.0,0.0,0.0,0.0,3368750000.0,0.47
Rwanda,RWA,2000,11024280000.0,1.37,7856630000.0,0.98,0.0,0.0,0.0,0.0,3167650000.0,0.39
Rwanda,RWA,2001,8751460000.0,1.0,5481970000.0,0.63,0.0,0.0,0.0,0.0,3269500000.0,0.38
Rwanda,RWA,2002,9779300000.0,1.05,5902310000.0,0.63,0.0,0.0,0.0,0.0,3876990000.0,0.42
Rwanda,RWA,2003,10631520000.0,0.93,6518260000.0,0.57,0.0,0.0,0.0,0.0,4113260000.0,0.36
Rwanda,RWA,2004,11948640000.0,0.87,7301930000.0,0.53,0.0,0.0,0.0,0.0,4646710000.0,0.34
Rwanda,RWA,2005,10974290000.0,0.67,6514510000.0,0.4,0.0,0.0,0.0,0.0,4459780000.0,0.27
Rwanda,RWA,2006,12362120000.0,0.68,5673570000.0,0.31,0.0,0.0,0.0,0.0,6688550000.0,0.37
Rwanda,RWA,2007,12342900000.0,0.56,5061460000.0,0.23,0.0,0.0,0.0,0.0,7281440000.0,0.33
Rwanda,RWA,2008,15020100000.0,0.53,6558330000.0,0.23,0.0,0.0,0.0,0.0,8461770000.0,0.3
Rwanda,RWA,2009,27554820000.0,0.86,16605260000.0,0.52,0.0,0.0,0.0,0.0,10949570000.0,0.34
Rwanda,RWA,2010,48396240000.0,1.36,30941140000.0,0.87,0.0,0.0,0.0,0.0,17455090000.0,0.49
Rwanda,RWA,2011,59773680000.0,1.45,40346170000.0,0.98,0.0,0.0,0.0,0.0,19427510000.0,0.47
Rwanda,RWA,2012,57282410000.0,1.22,33489210000.0,0.71,0.0,0.0,0.0,0.0,23793200000.0,0.51
Rwanda,RWA,2013,61672180000.0,1.22,35981690000.0,0.71,0.0,0.0,0.0,0.0,25690490000.0,0.51
Rwanda,RWA,2014,63892320000.0,1.14,37282990000.0,0.66,0.0,0.0,0.0,0.0,26609330000.0,0.47
Rwanda,RWA,2015,84099910000.0,1.37,51227250000.0,0.83,0.0,0.0,0.0,0.0,32872660000.0,0.54
Rwanda,RWA,2016,105254460000.0,1.54,59245380000.0,0.87,0.0,0.0,0.0,0.0,46009080000.0,0.67
Rwanda,RWA,2017,108827470000.0,1.41,60368700000.0,0.79,0.0,0.0,0.0,0.0,48458780000.0,0.63
Rwanda,RWA,2018,117366650000.0,1.41,66292830000.0,0.8,0.0,0.0,0.0,0.0,51073820000.0,0.62
Rwanda,RWA,2019,127278030000.0,1.37,70696140000.0,0.76,0.0,0.0,0.0,0.0,56581890000.0,0.61
Rwanda,RWA,2020,117125430000.0,1.22,65396050000.0,0.68,0.0,0.0,0.0,0.0,51729380000.0,0.54
Samoa,WSM,2005,2910000.0,0.23,2910000.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,WSM,2006,2100000.0,0.15,2100000.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,WSM,2007,2540000.0,0.17,2540000.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,WSM,2008,2660000.0,0.16,2660000.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
"San Marino, Rep. of",SMR,2015,43894000.0,3.43109376958818,33244000.0,2.59860758363762,4297000.0,0.335886679908881,0.0,0.0,6353000.0,0.496599506041685
"San Marino, Rep. of",SMR,2016,47264000.0,3.56297465985272,36181000.0,2.72748785900752,4838000.0,0.364710380085635,0.0,0.0,6245000.0,0.470776420759568
"San Marino, Rep. of",SMR,2017,49327000.0,3.64536247157368,37895000.0,2.80051515114004,5117000.0,0.378156380218593,0.0,0.0,6315000.0,0.466690940215051
"San Marino, Rep. of",SMR,2018,51852000.0,3.69919920470899,39141000.0,2.79237746030076,6465000.0,0.461222765919225,0.0,0.0,6246000.0,0.445598978489014
"San Marino, Rep. of",SMR,2019,51909000.0,3.59545006866141,39684000.0,2.74869175913155,6094000.0,0.422097761822086,0.0,0.0,6131000.0,0.42466054770778
"San Marino, Rep. of",SMR,2020,40477000.0,2.99296038796068,30095000.0,2.22529196520682,4787000.0,0.353961543028578,0.0,0.0,5595000.0,0.413706879725276
Senegal,SEN,2015,217104843859.0,2.06596321943351,189468383403.0,1.80297548593778,0.0,0.0,17738367785.0,0.168797778829821,9898092671.0,0.0941899546659181
Senegal,SEN,2016,287886881972.0,2.55142052952852,258058771139.0,2.28706651028644,0.0,0.0,19417072643.0,0.172085360143347,10411038190.0,0.0922686590987323
Senegal,SEN,2017,208001301621.0,1.70607596797879,174098844523.0,1.42799998066733,0.0,0.0,22619278303.0,0.185528680950698,11283178795.0,0.0925473063607692
Senegal,SEN,2018,202584488271.0,1.57774975308584,166768294832.0,1.29880939177218,131071618.0,0.0010207998386304,24493395201.0,0.190757192519679,11191726620.0,0.0871623689553578
Senegal,SEN,2019,216557959986.0,1.57923954251502,176640827562.0,1.28814558341112,81291857.0,0.0005928173458374,26728344384.0,0.194915293623476,13107496183.0,0.0955858481345896
Senegal,SEN,2020,313188566264.0,2.22103798499397,261273397156.0,1.85287140738955,86154161.0,0.0006109790865896,38851280738.0,0.275521457612935,12977734209.0,0.0920341409049004
Senegal,SEN,2021,301600532515.0,1.96880039503231,250106389816.0,1.63265480655395,223105891.0,0.0014563998368039,38878756331.0,0.253794349050199,12392280477.0,0.0808948395913571
"Serbia, Rep. of",SRB,2003,44513530000.0,3.44,43880130000.0,3.39,633400000.0,0.05,0.0,0.0,0.0,0.0
"Serbia, Rep. of",SRB,2004,44724330000.0,2.93,43880130000.0,2.88,844200000.0,0.06,0.0,0.0,0.0,0.0
"Serbia, Rep. of",SRB,2005,52381630000.0,2.84,43880130000.0,2.38,1142800000.0,0.06,1293100000.0,0.07,6065600000.0,0.33
"Serbia, Rep. of",SRB,2006,63512100000.0,2.91,52204100000.0,2.39,3502700000.0,0.16,1275100000.0,0.06,6530200000.0,0.3
"Serbia, Rep. of",SRB,2007,68047600000.0,2.7,54887800000.0,2.17,3973300000.0,0.16,1447800000.0,0.06,7738700000.0,0.31
"Serbia, Rep. of",SRB,2008,73522500000.0,2.53,59122300000.0,2.03,4017400000.0,0.14,1513600000.0,0.05,8869200000.0,0.31
"Serbia, Rep. of",SRB,2009,93787000000.0,3.07,75788900000.0,2.48,5742600000.0,0.19,2588500000.0,0.09,9667000000.0,0.32
"Serbia, Rep. of",SRB,2010,102157600000.0,3.14,81109200000.0,2.5,8520000000.0,0.26,2370700000.0,0.07,10157700000.0,0.31
"Serbia, Rep. of",SRB,2011,112781500000.0,3.12,90418400000.0,2.5,7042700000.0,0.2,4468500000.0,0.12,10851900000.0,0.3
"Serbia, Rep. of",SRB,2012,113040300000.0,2.97,91719700000.0,2.41,4867300000.0,0.13,4949300000.0,0.13,11504000000.0,0.3
"Serbia, Rep. of",SRB,2013,131570000000.0,3.19,109690800000.0,2.66,5186100000.0,0.13,6073300000.0,0.15,10619800000.0,0.26
"Serbia, Rep. of",SRB,2014,155051360000.0,3.73,128563020000.0,3.09,7579820000.0,0.18,7862840000.0,0.19,11045680000.0,0.27
"Serbia, Rep. of",SRB,2015,170207220000.0,3.95,144900110000.0,3.36,6019520000.0,0.14,7504890000.0,0.17,11782700000.0,0.27
"Serbia, Rep. of",SRB,2016,190834650000.0,4.21,161796180000.0,3.57,7479350000.0,0.17,8959070000.0,0.2,12600050000.0,0.28
Seychelles,SYC,2008,422930000.0,4.62,245010000.0,2.68,0.0,0.0,0.0,0.0,177920000.0,1.95
Seychelles,SYC,2009,452640000.0,3.93,317440000.0,2.75,0.0,0.0,0.0,0.0,135190000.0,1.17
Seychelles,SYC,2010,586970000.0,5.01,392770000.0,3.36,0.0,0.0,0.0,0.0,194200000.0,1.66
Seychelles,SYC,2011,678640000.0,5.14,447980000.0,3.4,0.0,0.0,0.0,0.0,230660000.0,1.75
Seychelles,SYC,2012,684560000.0,4.72,450040000.0,3.1,0.0,0.0,0.0,0.0,234510000.0,1.62
Seychelles,SYC,2013,647250000.0,4.04,441860000.0,2.76,0.0,0.0,0.0,0.0,205390000.0,1.28
Seychelles,SYC,2014,730380000.0,4.13,472390000.0,2.67,0.0,0.0,0.0,0.0,257990000.0,1.46
Seychelles,SYC,2015,783670000.0,4.16,492510000.0,2.61,0.0,0.0,0.0,0.0,291160000.0,1.54
Seychelles,SYC,2016,875120000.0,4.41,530870000.0,2.68,0.0,0.0,0.0,0.0,344250000.0,1.73
Seychelles,SYC,2017,1025950000.0,4.78,654760000.0,3.05,0.0,0.0,0.0,0.0,371190000.0,1.73
Seychelles,SYC,2018,966020000.0,4.24,609230000.0,2.68,0.0,0.0,0.0,0.0,356790000.0,1.57
Seychelles,SYC,2019,1034620000.0,4.38,628400000.0,2.66,0.0,0.0,0.0,0.0,406230000.0,1.72
Seychelles,SYC,2020,899910000.0,4.05,551600000.0,2.48,0.0,0.0,0.0,0.0,348310000.0,1.57
Sierra Leone,SLE,2001,27209220000.0,1.26,21024940000.0,0.97,0.0,0.0,0.0,0.0,6184280000.0,0.29
Sierra Leone,SLE,2002,35261930000.0,1.34,28336530000.0,1.08,0.0,0.0,0.0,0.0,6925410000.0,0.26
Sierra Leone,SLE,2003,46539560000.0,1.43,36692560000.0,1.13,0.0,0.0,0.0,0.0,9847000000.0,0.3
Sierra Leone,SLE,2004,57929310000.0,1.48,41076160000.0,1.05,0.0,0.0,0.0,0.0,16853150000.0,0.43
Sierra Leone,SLE,2005,66282000000.0,1.39,42347160000.0,0.89,0.0,0.0,0.0,0.0,23934830000.0,0.5
Sierra Leone,SLE,2006,98040490000.0,1.76,58384000000.0,1.05,0.0,0.0,0.0,0.0,39656490000.0,0.71
Sierra Leone,SLE,2007,75863510000.0,1.18,41500000000.0,0.64,0.0,0.0,0.0,0.0,34363510000.0,0.53
Sierra Leone,SLE,2008,101445010000.0,1.36,55244000000.0,0.74,0.0,0.0,0.0,0.0,46201010000.0,0.62
Sierra Leone,SLE,2009,130863280000.0,1.58,82243000000.0,0.99,0.0,0.0,0.0,0.0,48620280000.0,0.59
Sierra Leone,SLE,2010,180739060000.0,1.76,123439060000.0,1.2,0.0,0.0,0.0,0.0,57300000000.0,0.56
Sierra Leone,SLE,2011,58071280000.0,0.45,35169840000.0,0.28,0.0,0.0,0.0,0.0,22901440000.0,0.18
Sierra Leone,SLE,2012,111459780000.0,0.68,76501400000.0,0.46,0.0,0.0,0.0,0.0,34958380000.0,0.21
Sierra Leone,SLE,2013,283855480000.0,1.33,200613040000.0,0.94,0.0,0.0,0.0,0.0,83242440000.0,0.39
Sierra Leone,SLE,2014,305513830000.0,1.35,217898120000.0,0.96,0.0,0.0,0.0,0.0,87615710000.0,0.39
Sierra Leone,SLE,2015,287793970000.0,1.34,193084170000.0,0.9,0.0,0.0,0.0,0.0,94709800000.0,0.44
Sierra Leone,SLE,2016,250167090000.0,1.08,163624090000.0,0.71,0.0,0.0,0.0,0.0,86543000000.0,0.37
Sierra Leone,SLE,2017,547902470000.0,2.0,407005120000.0,1.48,0.0,0.0,0.0,0.0,140897350000.0,0.51
Sierra Leone,SLE,2018,401348580000.0,1.24,347154580000.0,1.07,0.0,0.0,0.0,0.0,54194000000.0,0.17
Sierra Leone,SLE,2019,673762000000.0,1.83,567476000000.0,1.55,0.0,0.0,0.0,0.0,106286000000.0,0.29
Sierra Leone,SLE,2020,637995890000.0,1.6,520114700000.0,1.3,0.0,0.0,0.0,0.0,117881190000.0,0.3
Singapore,SGP,2015,985000000.0,0.23261630047508,586000000.0,0.138388986881621,0.0,0.0,0.0,0.0,399000000.0,0.094227313593459
Singapore,SGP,2016,1099600000.0,0.249481173995422,597400000.0,0.13554024494804,0.0,0.0,0.0,0.0,502200000.0,0.113940929047382
Singapore,SGP,2017,1290900000.0,0.272322181041406,827800000.0,0.174628787253913,0.0,0.0,0.0,0.0,463100000.0,0.0976933937874934
Singapore,SGP,2018,1270400000.0,0.249912754796322,784100000.0,0.154247946344298,0.0,0.0,0.0,0.0,486300000.0,0.0956648084520242
Slovak Rep.,SVK,1995,471370000.0,2.38,403870000.0,2.04,20430000.0,0.1,0.0,0.0,47070000.0,0.24
Slovak Rep.,SVK,1996,483970000.0,2.2,404870000.0,1.84,28420000.0,0.13,170000.0,0.0,50520000.0,0.23
Slovak Rep.,SVK,1997,515360000.0,2.11,434510000.0,1.78,26640000.0,0.11,170000.0,0.0,54040000.0,0.22
Slovak Rep.,SVK,1998,531910000.0,1.99,443500000.0,1.66,27230000.0,0.1,170000.0,0.0,61010000.0,0.23
Slovak Rep.,SVK,1999,588350000.0,2.06,499930000.0,1.75,27710000.0,0.1,130000.0,0.0,60580000.0,0.21
Slovak Rep.,SVK,2000,736470000.0,2.33,616540000.0,1.95,41320000.0,0.13,170000.0,0.0,78430000.0,0.25
Slovak Rep.,SVK,2001,715940000.0,2.08,582590000.0,1.7,52460000.0,0.15,200000.0,0.0,80690000.0,0.24
Slovak Rep.,SVK,2002,879750000.0,2.36,695980000.0,1.86,100610000.0,0.27,1730000.0,0.01,81430000.0,0.22
Slovak Rep.,SVK,2003,1072520000.0,2.59,874100000.0,2.11,115230000.0,0.28,1770000.0,0.0,81420000.0,0.2
Slovak Rep.,SVK,2004,1216570000.0,2.64,1012780000.0,2.19,119900000.0,0.26,1770000.0,0.0,82120000.0,0.18
Slovak Rep.,SVK,2005,1268390000.0,2.51,1050990000.0,2.08,121100000.0,0.24,1800000.0,0.0,94500000.0,0.19
Slovak Rep.,SVK,2006,1352700000.0,2.4,1095130000.0,1.94,147900000.0,0.26,3030000.0,0.01,106630000.0,0.19
Slovak Rep.,SVK,2007,1433680000.0,2.27,1125870000.0,1.78,153500000.0,0.24,30440000.0,0.05,123870000.0,0.2
Slovak Rep.,SVK,2008,1516150000.0,2.21,1200390000.0,1.75,150800000.0,0.22,28600000.0,0.04,136360000.0,0.2
Slovak Rep.,SVK,2009,1379620000.0,2.15,1072900000.0,1.67,151020000.0,0.24,30940000.0,0.05,124750000.0,0.2
Slovak Rep.,SVK,2010,1398500000.0,2.03,1077030000.0,1.57,152270000.0,0.22,41480000.0,0.06,127720000.0,0.19
Slovak Rep.,SVK,2011,1431290000.0,1.99,1114030000.0,1.55,155460000.0,0.22,27620000.0,0.04,134180000.0,0.19
Slovak Rep.,SVK,2012,1411900000.0,1.92,1089950000.0,1.48,161900000.0,0.22,26600000.0,0.04,133450000.0,0.18
Slovak Rep.,SVK,2013,1454160000.0,1.95,1099980000.0,1.48,174220000.0,0.23,33880000.0,0.05,146080000.0,0.2
Slovak Rep.,SVK,2014,1534300000.0,2.01,1175740000.0,1.54,171840000.0,0.23,35660000.0,0.05,151060000.0,0.2
Slovak Rep.,SVK,2015,1577700000.0,1.97,1229530000.0,1.53,175270000.0,0.22,30560000.0,0.04,142350000.0,0.18
Slovak Rep.,SVK,2016,1647150000.0,2.03,1300560000.0,1.6,169540000.0,0.21,31630000.0,0.04,145420000.0,0.18
Slovak Rep.,SVK,2017,1679820000.0,1.98,1328940000.0,1.57,171110000.0,0.2,29550000.0,0.04,150220000.0,0.18
Slovak Rep.,SVK,2018,1744300000.0,1.94,1394020000.0,1.55,172330000.0,0.19,22930000.0,0.03,155030000.0,0.17
Slovak Rep.,SVK,2019,1933870000.0,2.05,1559870000.0,1.65,191160000.0,0.2,28880000.0,0.03,153960000.0,0.16
Slovak Rep.,SVK,2020,1859880000.0,1.99,1480910000.0,1.59,213170000.0,0.23,35350000.0,0.04,130450000.0,0.14
Slovak Rep.,SVK,2021,1910530000.0,1.94,1518050000.0,1.54,230070000.0,0.23,32040000.0,0.03,130380000.0,0.13
"Slovenia, Rep. of",SVN,1995,428490000.0,4.06,403430000.0,3.82,6390000.0,0.06,600000.0,0.01,18080000.0,0.17
"Slovenia, Rep. of",SVN,1996,513530000.0,4.23,487890000.0,4.02,3980000.0,0.03,820000.0,0.01,20840000.0,0.17
"Slovenia, Rep. of",SVN,1997,630800000.0,4.56,573540000.0,4.14,32370000.0,0.23,1940000.0,0.01,22950000.0,0.17
"Slovenia, Rep. of",SVN,1998,813110000.0,5.3,705050000.0,4.59,67730000.0,0.44,2050000.0,0.01,38270000.0,0.25
"Slovenia, Rep. of",SVN,1999,749360000.0,4.35,629900000.0,3.66,62190000.0,0.36,3270000.0,0.02,54010000.0,0.31
"Slovenia, Rep. of",SVN,2000,562060000.0,2.98,452630000.0,2.4,36380000.0,0.19,4210000.0,0.02,68840000.0,0.37
"Slovenia, Rep. of",SVN,2001,686170000.0,3.25,566040000.0,2.68,36780000.0,0.17,5170000.0,0.02,78180000.0,0.37
"Slovenia, Rep. of",SVN,2002,767070000.0,3.26,621350000.0,2.64,49050000.0,0.21,14100000.0,0.06,82570000.0,0.35
"Slovenia, Rep. of",SVN,2003,848930000.0,3.31,646740000.0,2.53,81270000.0,0.32,16350000.0,0.06,104580000.0,0.41
"Slovenia, Rep. of",SVN,2004,920260000.0,3.33,696920000.0,2.52,78540000.0,0.28,14240000.0,0.05,130550000.0,0.47
"Slovenia, Rep. of",SVN,2005,932630000.0,3.2,699410000.0,2.4,80980000.0,0.28,25010000.0,0.09,127230000.0,0.44
"Slovenia, Rep. of",SVN,2006,946530000.0,3.01,718920000.0,2.28,68490000.0,0.22,23840000.0,0.08,135280000.0,0.43
"Slovenia, Rep. of",SVN,2007,1044560000.0,2.98,797420000.0,2.27,61020000.0,0.17,29640000.0,0.09,156480000.0,0.45
"Slovenia, Rep. of",SVN,2008,1115740000.0,2.94,870230000.0,2.3,61830000.0,0.16,31450000.0,0.08,152240000.0,0.4
"Slovenia, Rep. of",SVN,2009,1305730000.0,3.6,1096330000.0,3.02,56360000.0,0.16,28300000.0,0.08,124740000.0,0.34
"Slovenia, Rep. of",SVN,2010,1348440000.0,3.71,1130100000.0,3.11,58910000.0,0.16,32970000.0,0.09,126470000.0,0.35
"Slovenia, Rep. of",SVN,2011,1365540000.0,3.69,1146930000.0,3.1,56900000.0,0.15,35690000.0,0.1,126020000.0,0.34
"Slovenia, Rep. of",SVN,2012,1484340000.0,4.09,1241740000.0,3.43,81140000.0,0.22,37560000.0,0.1,123900000.0,0.34
"Slovenia, Rep. of",SVN,2013,1638940000.0,4.5,1329960000.0,3.65,129080000.0,0.35,40510000.0,0.11,139380000.0,0.38
"Slovenia, Rep. of",SVN,2014,1671280000.0,4.44,1357800000.0,3.61,127730000.0,0.34,40770000.0,0.11,144980000.0,0.39
"Slovenia, Rep. of",SVN,2015,1785590000.0,4.6,1451100000.0,3.74,142450000.0,0.37,44690000.0,0.12,147360000.0,0.38
"Slovenia, Rep. of",SVN,2016,1875360000.0,4.64,1532380000.0,3.79,150360000.0,0.37,42770000.0,0.11,149840000.0,0.37
"Slovenia, Rep. of",SVN,2017,1903990000.0,4.43,1552330000.0,3.61,151760000.0,0.35,41530000.0,0.1,158370000.0,0.37
"Slovenia, Rep. of",SVN,2018,1883970000.0,4.11,1522790000.0,3.32,150900000.0,0.33,42640000.0,0.09,167650000.0,0.37
"Slovenia, Rep. of",SVN,2019,1938550000.0,3.99,1553040000.0,3.2,150630000.0,0.31,44120000.0,0.09,190760000.0,0.39
"Slovenia, Rep. of",SVN,2020,1715670000.0,3.65,1354760000.0,2.88,137450000.0,0.29,43820000.0,0.09,179650000.0,0.38
"Slovenia, Rep. of",SVN,2021,1809600000.0,3.47,1434470000.0,2.75,141990000.0,0.27,37270000.0,0.07,195870000.0,0.38
Solomon Islands,SLB,2007,181650000.0,3.41,0.0,0.0,0.0,0.0,181650000.0,3.41,0.0,0.0
Solomon Islands,SLB,2008,194830000.0,3.24,0.0,0.0,0.0,0.0,194830000.0,3.24,0.0,0.0
Solomon Islands,SLB,2009,167670000.0,2.58,0.0,0.0,0.0,0.0,167670000.0,2.58,0.0,0.0
Solomon Islands,SLB,2010,244490000.0,3.38,0.0,0.0,0.0,0.0,244490000.0,3.38,0.0,0.0
Solomon Islands,SLB,2011,378270000.0,4.65,0.0,0.0,0.0,0.0,378270000.0,4.65,0.0,0.0
Solomon Islands,SLB,2012,422970000.0,4.85,0.0,0.0,0.0,0.0,422970000.0,4.85,0.0,0.0
Solomon Islands,SLB,2013,422060000.0,4.5,0.0,0.0,0.0,0.0,422060000.0,4.5,0.0,0.0
Solomon Islands,SLB,2014,494490000.0,5.02,0.0,0.0,0.0,0.0,494490000.0,5.02,0.0,0.0
Solomon Islands,SLB,2015,471490000.0,4.56,0.0,0.0,0.0,0.0,471490000.0,4.56,0.0,0.0
Solomon Islands,SLB,2016,581940000.0,5.31,0.0,0.0,0.0,0.0,581940000.0,5.31,0.0,0.0
Solomon Islands,SLB,2017,630380000.0,5.44,0.0,0.0,0.0,0.0,630380000.0,5.44,0.0,0.0
Solomon Islands,SLB,2018,792820000.0,6.17,0.0,0.0,0.0,0.0,792820000.0,6.17,0.0,0.0
Solomon Islands,SLB,2019,621940000.0,4.7,0.0,0.0,0.0,0.0,621940000.0,4.7,0.0,0.0
Solomon Islands,SLB,2020,479170000.0,3.8,0.0,0.0,0.0,0.0,479170000.0,3.8,0.0,0.0
South Africa,ZAF,1995,10907400000.0,1.93,10534500000.0,1.87,0.0,0.0,0.0,0.0,372900000.0,0.07
South Africa,ZAF,1996,11511200000.0,1.81,11111000000.0,1.75,0.0,0.0,0.0,0.0,400200000.0,0.06
South Africa,ZAF,1997,13293300000.0,1.89,12574600000.0,1.79,0.0,0.0,0.0,0.0,718700000.0,0.1
South Africa,ZAF,1998,16053800000.0,2.11,14274200000.0,1.87,0.0,0.0,0.0,0.0,1779600000.0,0.23
South Africa,ZAF,1999,17565900000.0,2.1,15791000000.0,1.89,0.0,0.0,0.0,0.0,1774900000.0,0.21
South Africa,ZAF,2000,18553100000.0,1.96,16454800000.0,1.74,0.0,0.0,0.0,0.0,2098300000.0,0.22
South Africa,ZAF,2001,19188000000.0,1.83,16660300000.0,1.59,0.0,0.0,0.0,0.0,2527700000.0,0.24
South Africa,ZAF,2002,20401700000.0,1.68,17364200000.0,1.43,0.0,0.0,0.0,0.0,3037500000.0,0.25
South Africa,ZAF,2003,24258800000.0,1.83,18193800000.0,1.37,0.0,0.0,0.0,0.0,6065000000.0,0.46
South Africa,ZAF,2004,26748700000.0,1.81,20164400000.0,1.37,0.0,0.0,0.0,0.0,6584300000.0,0.45
South Africa,ZAF,2005,31225200000.0,1.91,23756400000.0,1.45,41200000.0,0.0,0.0,0.0,7427600000.0,0.45
South Africa,ZAF,2006,34248210000.0,1.86,25646140000.0,1.39,70970000.0,0.0,0.0,0.0,8531100000.0,0.46
South Africa,ZAF,2007,40849960000.0,1.94,31431640000.0,1.49,76860000.0,0.0,0.0,0.0,9341460000.0,0.44
South Africa,ZAF,2008,39154390000.0,1.65,32910660000.0,1.39,93690000.0,0.0,0.0,0.0,6150050000.0,0.26
South Africa,ZAF,2009,45280420000.0,1.81,39331930000.0,1.57,78560000.0,0.0,0.0,0.0,5869930000.0,0.23
